textID,selected_text,sentiment,positive,negative,neutral
b034d03e50,miss,negative,0,1,0
a539b25c95,mama boys gon sweating hard pre k lol muah,neutral,0,0,1
b9c95f65f8,sick,negative,0,1,0
7047ab2830,dont worry wont dampen day neither rain,positive,1,0,0
16f3731388,aniya666 wasnt,neutral,0,0,1
a21d9c38a8,21thanks,positive,1,0,0
b500d3c021,still good though,positive,1,0,0
568bf73e67,aww cute like song lot,positive,1,0,0
baf9c9af12,haha night man im sure ill meet lifetime fact willno doubt,neutral,0,0,1
78a12305cd,feel dumb,negative,0,1,0
013b536f92,article language groups spaceports looks really cool cant open site link,neutral,0,0,1
941793160c,teeheei know,neutral,0,0,1
ec936cf386,good day,negative,0,1,0
675e92d47e,hows translation going,neutral,0,0,1
6410d31bbe,new pic twitter finally letting change pic missed fannish inquisition please follow,neutral,0,0,1
bdf7542ea9,ok night sweet people ill look ya tomorrow,neutral,0,0,1
352af20eac,cuba trip booked,neutral,0,0,1
d6156a4102,check conchords business time,neutral,0,0,1
f36ca75512,ashlie thank made feel little better,positive,1,0,0
ad0ea71d75,darn,negative,0,1,0
0a0cd9f837,fabulous,positive,1,0,0
dfd2fbffdb,strange exactly chapter god laid heart read message yeaterday morninghe works mysterious ways,neutral,0,0,1
e651f9854d,feels rough,negative,0,1,0
0d70fbb1f3,great,positive,1,0,0
808a79ddd7,thanks,positive,1,0,0
8fdc091a69,yepraced round cars bikesits 40mins awaydont av much motorsport nowits planes n choppers,neutral,0,0,1
efb982e161,hello nikki ended exams 2 hours ago abt u,neutral,0,0,1
5b061067cd,supernatural mega good im bed urgh long day school tomorrow x,neutral,0,0,1
7ff32ec148,worried,negative,0,1,0
e21524f723,still work,neutral,0,0,1
6d9eba1ced,finally,positive,1,0,0
38a69ed9ec,add friendster,positive,1,0,0
9454038067,got ittt,positive,1,0,0
f01407e161,haha thanks tiff went well wore lol im old,neutral,0,0,1
7acf16e8c4,sowwy,negative,0,1,0
6b2443cafe,final stage guinea pigs seriously waste tim,negative,0,1,0
eca0c361d3,cycle within quarry shipley glen near baildon moor heading back woods,neutral,0,0,1
ded3f20d74,dude sorry,negative,0,1,0
a2eca998db,argh cant avoid spelling bee spoilers anywhere know winning speller word actually watched bee,neutral,0,0,1
2f05c39046,exhausted great weekend looking forward week,neutral,0,0,1
b565083142,love ya,positive,1,0,0
92d7aaf05a,disappointment really sucks,negative,0,1,0
503063f77e,afford dr year cant pull time,neutral,0,0,1
db2966df81,great day,positive,1,0,0
0b8ab05c38,sicker,negative,0,1,0
2322bec408,im starving cant find anything eat,negative,0,1,0
f5c573691b,exam 10am slept 3 hours last night,neutral,0,0,1
89607e1ed7,sounds great right ridiculously hot house,neutral,0,0,1
11160e0e7b,healthy,positive,1,0,0
0f03d180b7,obsessed xd miss soooooo much,negative,0,1,0
59c9474747,whered end going stayed watched snl one funnier shows theyve done season,positive,1,0,0
5bb8674ce0,totally knackered,negative,0,1,0
14dbfca1e3,sorry,negative,0,1,0
c34d046937,ammmmazing,positive,1,0,0
9ac119f2d2,ever seem listen dirty days cds still gregs parents,neutral,0,0,1
cbf79829c3,always choose good guy even know game feel bit bad evil things,neutral,0,0,1
eefa8a0400,friday every1 plans memy mom laser tagging w friendshahamy brother outmy sister dad r working mebfalone,neutral,0,0,1
4efce673ed,omj qot home party 2oo im man tired goodniqht happy mothers day 2 take care god bless,neutral,0,0,1
cd470720c9,might work,positive,1,0,0
78307813dc,ooops,negative,0,1,0
b90736896c,changing guitar strings getting ready perform climb cousins birthdayy,neutral,0,0,1
659a1db448,yeah,neutral,0,0,1
86b04a0f68,loved id streak thru hood damnit im pumped,neutral,0,0,1
33210a71bb,stuck,negative,0,1,0
38184ee5fe,inconvenient,negative,0,1,0
ca1842ae21,worse,negative,0,1,0
18418da3ea,hey day,neutral,0,0,1
098ac4f55c,getting ready annual old boys hockey competition lets bring students,neutral,0,0,1
89cd7f2945,arrest,negative,0,1,0
7903cc6c73,thanks tweeting useful set,positive,1,0,0
988849dce8,nice,positive,1,0,0
adb113b997,thankyou,positive,1,0,0
ea28065085,want wish mommys happy mothers day,positive,1,0,0
fdf30c0ef5,thanks,positive,1,0,0
0b79c6b535,clicked bio youre cantazaro italy several times never calabria,neutral,0,0,1
148d23c6b4,gahh,negative,0,1,0
bc82058fb4,ashley oh really,neutral,0,0,1
67f58ec8b9,happy,positive,1,0,0
12b20a0f7b,hope,positive,1,0,0
efeaa7155e,im bare behind,negative,0,1,0
2c1da22010,wand black hawthorn wand core kraken heartstrings,neutral,0,0,1
f35326c25c,worried,negative,0,1,0
c03bdd1d9e,nofair,negative,0,1,0
2cb4cd7698,lay pool take nap agenda day,neutral,0,0,1
00acc735cd,happy tweeting,positive,1,0,0
a18f27e309,best,positive,1,0,0
9199bbbb68,good catch,positive,1,0,0
1f991556b4,holyyyyyyy,positive,1,0,0
0e2ad201ce,happened,negative,0,1,0
ffb8ce3021,much injustice imagine get worse gets better afraid doubt sorry,negative,0,1,0
0bc9b699a7,really sad,negative,0,1,0
73863be445,impossible know closely,neutral,0,0,1
c23f70b220,ss r devon horse show gettin mostly rained lots events ben cancelled incl coaches,neutral,0,0,1
cbbe10eb51,iiii know mean,positive,1,0,0
292dfc2844,feels like spammers season called summer season,neutral,0,0,1
a34bfcb613,good times,positive,1,0,0
f9592a798a,ugh,negative,0,1,0
6ee233b72f,lol cant ever win,neutral,0,0,1
048ea62827,name,neutral,0,0,1
ddff02713c,feeling nice,positive,1,0,0
f7c173a4f3,iphone fell,negative,0,1,0
6dba3a987e,accadentally,negative,0,1,0
bb2b6e15af,dont sympathy well,negative,0,1,0
f7afbbafe4,eh ive gotta go bed anyways goodnight,neutral,0,0,1
5630c159e7,wow sexy,neutral,0,0,1
07247c8d53,funfunfun,positive,1,0,0
873e668560,bulky,negative,0,1,0
30cc3c9612,gave following seems really nice clutters hell feed got annoying,neutral,0,0,1
d021fb6cf6,spray non smelling repellant stinks high heaven,neutral,0,0,1
9d297f12c0,new,neutral,0,0,1
545ed130ab,sore,negative,0,1,0
6459c7af35,ugh walmart hot,negative,0,1,0
48dfd91acb,yearling pet home died sad whole family,negative,0,1,0
cbcbc61418,aw could played game morning nobody else wanted play,neutral,0,0,1
84b84a992f,going home sore eyes,neutral,0,0,1
0565af554d,good morning,positive,1,0,0
2c8f6efd46,want sooooooo bad,neutral,0,0,1
59eb250ded,bruised,negative,0,1,0
e7e46c5357,thank,positive,1,0,0
c5afacf25f,rest week less 25 hours long,neutral,0,0,1
9c503adc87,also liptons sparkling green tea gross,neutral,0,0,1
3f94e09817,slow answerer,negative,0,1,0
75f4f9fe63,hope,positive,1,0,0
d3237c8fb3,whatcha reading,neutral,0,0,1
fdfd544d8d,lets see hate groupies near stalkers love send gifts,neutral,0,0,1
9dda22ab22,l good,positive,1,0,0
0817d207e3,ughh wish weekend alreadi,negative,0,1,0
f14c31591f,english class working interactive orals,neutral,0,0,1
b72d063ad6,good morning,positive,1,0,0
698c3f8ea0,would love learn trapeze ive wanted since kid sadly theres place live teaches,neutral,0,0,1
d86d9a1a6b,saw nicks friend jose fish gh3 well star wars ill probably going mlb game get good seats,neutral,0,0,1
ae8107339b,spn boyfriend didnt even say bye,neutral,0,0,1
96f87c22f4,happy birthday,positive,1,0,0
a7ed3e4509,bit scary sometimes fun,neutral,0,0,1
89f387304c,depressing,negative,0,1,0
4dbb13c65f,decreasing,negative,0,1,0
ed50c7c8e4,cant enjoy anyways,negative,0,1,0
1e5ebb14c9,sad,negative,0,1,0
6a8b536028,wish u2 beta key worked dont want wait till wednesday play,neutral,0,0,1
5598fef74d,yes mate friday,neutral,0,0,1
8a0c00959f,got english yay maths,neutral,0,0,1
a9647fefc8,super,positive,1,0,0
d15dc3e2b8,debit card going way credit card snapping,neutral,0,0,1
09b5da5f05,cant get work done,negative,0,1,0
a9327c08ba,suck,negative,0,1,0
440c67d4d1,great moms day,positive,1,0,0
c586019369,lets hope,positive,1,0,0
1d5066fb72,na b nervvoouus,negative,0,1,0
f5ce905ac0,oldest nephew playin guitar hero drums,neutral,0,0,1
4a96249939,kind night,positive,1,0,0
8f0c56cc05,willdo anythig go show,positive,1,0,0
301274be80,hubby staying one week uzbekistan,neutral,0,0,1
ead4e636bc,serial card fraudster loose,negative,0,1,0
db2e2dd516,looking forward,positive,1,0,0
87473c996a,added twitter updates facebook page wondering one show,neutral,0,0,1
8b8862c52e,enough weird horror movies,negative,0,1,0
23d64855bc,crying,negative,0,1,0
21560548c9,sorry hear laptop troubles hope get fixed lappy back norm,neutral,0,0,1
a502aadba7,bad,negative,0,1,0
7ee546c5d8,happy,positive,1,0,0
eb63c64460,youre everything de,positive,1,0,0
db01ffbc9f,thank,positive,1,0,0
7160a9283d,thanks much,positive,1,0,0
9cc4f6f71f,heart broken,negative,0,1,0
ff4f10659e,bang,positive,1,0,0
df1bbb62f8,im sure today maybe tomorrow,neutral,0,0,1
fd775d8f1c,gawd dream actually happened last night,neutral,0,0,1
200a6a20e1,im going cali like two weeks cal,neutral,0,0,1
7e8e2d9d83,whos going win heineken cup need know bet,neutral,0,0,1
dc699cc0c1,praying pressure brain 2 subside brain seizures 2 stop tumors 2 go dan comfortable still niggling cough,neutral,0,0,1
6c2497fcfd,good luck,positive,1,0,0
599be6b21b,hope al lovely,positive,1,0,0
5e4320f4a5,e amazing,positive,1,0,0
581a32fdf6,union square somerville youre better 87 probably helps zero point though,neutral,0,0,1
dd51f47b25,yes seen comment yes right answer ill get,neutral,0,0,1
fe0dc960ea,mum made cry coz said something sweet love much mums best,positive,1,0,0
f68512137c,great,positive,1,0,0
1c66a422b6,bored chem n im super hungry ugh,negative,0,1,0
e8431f78e9,cute,positive,1,0,0
2841bb25e1,love background way way cool,positive,1,0,0
5bd5c5212d,sabi ko nga lighting hazardous health got shoes thanks love,neutral,0,0,1
c50d48bb84,loneliness,negative,0,1,0
b05a2ede62,wasted cute outfit sitting twitter,negative,0,1,0
2f0a15cf20,greaaat,positive,1,0,0
e2789ff53c,missed lol,neutral,0,0,1
fb6da9be32,ooooh kay time stop twitterin get going,neutral,0,0,1
81ab50a313,santa clara long way hoe well far sure seems like,neutral,0,0,1
8c1c82caca,happy,positive,1,0,0
98ee2a131a,odd weather,negative,0,1,0
b27918c936,hes friend went bf something read,neutral,0,0,1
a0f74dfb60,much hotter,negative,0,1,0
bf4adc7c6d,tired n dizzy,negative,0,1,0
516e4b2877,ugggh school boring,negative,0,1,0
c49071c955,enjoy,positive,1,0,0
8ff3cc0ea5,addicted pet society app facebook,neutral,0,0,1
285dc95b4c,bed tha nerve 2 call blackberry askin hell waslooks like gotta go yall ill c u 35hours nap,negative,0,1,0
7472aac15d,oowweee china club wuz poppin lipstic n pumps full effect,positive,1,0,0
3e31b98ce2,injury,negative,0,1,0
9b9cc30877,dissapeared go ellen show,neutral,0,0,1
887cb446b4,bit early confirm trend daily site signups still rise,neutral,0,0,1
50949a20cf,almost imagine call taker mustve felt like taking callespecially young ones home,neutral,0,0,1
8fddb7d6b9,purrrrs ooooh,neutral,0,0,1
9845bab224,chocolates never say,neutral,0,0,1
020bddc57b,sunny day sunny outlook,neutral,0,0,1
ea59768967,hi nancy fine till baby moves get house fun stuff early hardest jump 1,neutral,0,0,1
1ec3a35f33,hope,positive,1,0,0
6b3295ea7c,helping dad decorate bedroom time 4 shower,neutral,0,0,1
37b2387a16,b didnt see everyone going facebook 3 months ago,neutral,0,0,1
5d34c031fa,missing,negative,0,1,0
2db14f826e,harder,negative,0,1,0
ca94a8dbd4,horrible dayy,negative,0,1,0
a7c0f6c451,working 4 close,neutral,0,0,1
62480e0e05,love,positive,1,0,0
3416a0a54a,little fight best friend,neutral,0,0,1
f12d554f27,sorry,negative,0,1,0
560534f337,hurrah,positive,1,0,0
d3d56b383a,aw headed cancelled trip aussie,neutral,0,0,1
df9f36f375,may,positive,1,0,0
1698dbc236,must hard,negative,0,1,0
44f5012ad0,wait third day,neutral,0,0,1
60f690a4fc,im traffic jam,neutral,0,0,1
2f6bf8803a,u want change fruits u first change roots u want change visible u must first change invisible,neutral,0,0,1
5b09b3204e,whaat would seem powerful spell kind tips scale favor,neutral,0,0,1
a5ca70509c,cant stop playin head pussycat dolls jai ho ellen degeneres hd,neutral,0,0,1
f49c1ebb53,happy,positive,1,0,0
287f13dea8,gar keeps going 3rd relight,neutral,0,0,1
a19ec0b5fb,thanks 4 advice support,positive,1,0,0
a12912d037,whats breaky russtle something hangover please jamie lmao,neutral,0,0,1
4994f93bd6,sooo bad,negative,0,1,0
02874866a3,follow blog ill follow,neutral,0,0,1
d7d5016497,waiting nothing,neutral,0,0,1
90162f9656,took 10 guy thinks bluff three times row get away back showing work,negative,0,1,0
3c6d9d07a3,saturday good cannot wait,positive,1,0,0
85784886d9,guessed right like 25 minutes agodo even see replieslol,neutral,0,0,1
4a2f256641,happen every monday,neutral,0,0,1
3b7c6be2f1,thinking lunch soon food,neutral,0,0,1
aa1c6537f7,impossible,neutral,0,0,1
6b489e8749,broke,negative,0,1,0
8586c3bacb,mean youre leaving,neutral,0,0,1
1b593b19e4,19 years phil spector,neutral,0,0,1
d02d2e4f18,sad bye ange,negative,0,1,0
8e813fab62,want,positive,1,0,0
c20d43f91c,bak mcrglad sleep bed 2nite yeyahbut fink im missin popeye hopin 2 c 2moz,neutral,0,0,1
84014e8fba,eating one big subway cookies glass warm milk yum,positive,1,0,0
16a6c22866,20 mins bej semanggi traffic friday siggghh,neutral,0,0,1
413b2415a4,play first game apple apples wish luck,neutral,0,0,1
3a21288112,excited use,positive,1,0,0
7e30774250,glad friday bummed officially working saturdays,neutral,0,0,1
af5137ae66,awesome,positive,1,0,0
6b3ea6b3e7,smiley absolves,neutral,0,0,1
fcb4695f92,mim whatever happen,positive,1,0,0
42fb62f237,g love,positive,1,0,0
0a75e980ad,young,positive,1,0,0
3bf869b63a,sure go blog today check friends bet new ones tod,neutral,0,0,1
9096e1aeb7,yay,positive,1,0,0
9bb6a384bd,good day im skint,neutral,0,0,1
62737cf3e6,look stumpy,negative,0,1,0
b4245b26c0,guess technically still pregnant months ago alex instead elizabeth,neutral,0,0,1
7961dd017b,bah,negative,0,1,0
d31e88cc5d,amazing,positive,1,0,0
93e354b62c,happy mothers dayy,positive,1,0,0
0e1c368f3f,happy,positive,1,0,0
f05ff21ce8,e really good,positive,1,0,0
d70b5e71dd,ridiculous,negative,0,1,0
eca513ce47,mother hapy,positive,1,0,0
3914fa7992,hey nat wondering videos never available iphone,neutral,0,0,1
03c7151b7c,argh sorry,negative,0,1,0
d14bb55bf3,sure going,neutral,0,0,1
6828db4ef9,sounds great,positive,1,0,0
de0c8b3657,cant figure,negative,0,1,0
9319afe3f3,hate life,negative,0,1,0
ceee292ebc,jittery upset,negative,0,1,0
73ca0d04d9,kindaguy kids growing around science guys grew around politics,neutral,0,0,1
db3c4b4595,u gotta say,negative,0,1,0
f18b75e863,hate,negative,0,1,0
cdf0ff5923,head downtownnow theres flash flood,neutral,0,0,1
a64c3a938c,blew,negative,0,1,0
08ba8240a8,love,positive,1,0,0
089fef3548,l blame yo,negative,0,1,0
e8b0ea7c60,whooaaa got overwheolming itus attack eating,positive,1,0,0
41d0879f9b,sure,negative,0,1,0
c46e95a99b,sadly,negative,0,1,0
389fae7a27,nice,positive,1,0,0
b2ee6c0ff9,rather excited hospital placement starting monday get give needles take blood,positive,1,0,0
2f1216b6ae,whoop,positive,1,0,0
36e5ad4719,told yall good girl see halo everything,positive,1,0,0
b30e49daa9,felt bad sending,negative,0,1,0
3dd571f461,didnt anything exciting,negative,0,1,0
1853e112a6,awsome,positive,1,0,0
2a781b7114,cleaning packing,neutral,0,0,1
c8b25bc79f,something like,neutral,0,0,1
cb100a2434,dont feel good,negative,0,1,0
bfdc056e73,tweet riot cant download tweet genius device,neutral,0,0,1
a34556d35f,fun,positive,1,0,0
6d56a4028d,call stevie reschedule competition yesterday launch sims 3 luna park day 6pm,neutral,0,0,1
51965dd632,watching wolverine last,neutral,0,0,1
cc16fd208e,tired tired tired didnt sleep well last night thought much slept much glad almost weekend,neutral,0,0,1
e1da9326fc,happy,positive,1,0,0
7fa4560206,sang shine newsboys car holla,neutral,0,0,1
6f164c5d45,filling paperwork,neutral,0,0,1
ea6ea7ada2,laying dark thinking,neutral,0,0,1
8a5fdb8276,got home,neutral,0,0,1
b0de7d39df,lazzzy,negative,0,1,0
f59b7b7a48,mock ap chemistry exam today central park gonna ap chem v ap bio tournament,neutral,0,0,1
39b286912b,lot im bored,negative,0,1,0
1bd9a70e64,cannot,negative,0,1,0
fa675fc63e,sucks exams be4 half term good,neutral,0,0,1
a0914cc0cb,aaawww im soooooooo tired today dont feel good,negative,0,1,0
f5f156252d,loses,negative,0,1,0
4dd468b582,thanks,positive,1,0,0
38c5df766b,none people talk pe class im going bored period,negative,0,1,0
5fe5fb6488,embarrassing home movies,negative,0,1,0
4451da05e4,ang payat ko na yes hoping go melbourne weight last year,neutral,0,0,1
30d0cf4ef4,grrr,negative,0,1,0
6434e515ec,cooould say,neutral,0,0,1
4d3ede28e7,hate,negative,0,1,0
ac052e4097,sounds like fun,positive,1,0,0
0d6cda7aca,dont want seniors leave,positive,1,0,0
4007cd966a,e always nice,positive,1,0,0
2ddebbe71b,ate refuse bless cuz already clingy,negative,0,1,0
3e67e50d9e,luv,positive,1,0,0
893cfcb574,didnt get see tonight,neutral,0,0,1
ff196f91e9,love,positive,1,0,0
83e3ba4eb8,lol plans today say tomorrow,neutral,0,0,1
ce9e055eaf,good,positive,1,0,0
ae37126bbf,finally packedthinking time sleep ready chicago,neutral,0,0,1
049a49a27d,sucks,negative,0,1,0
a7359fdab1,lonely,negative,0,1,0
2d76a44655,hey made us house sims oh like perfect balance im always lacking stuff like fun etc,neutral,0,0,1
b68162f609,broke,negative,0,1,0
cb443a37f0,totally love,positive,1,0,0
8f8ac1bc28,know feel takes far much time life,neutral,0,0,1
b10bbcb16a,happy mothers day,positive,1,0,0
7e5b8f0e67,hi thanks following,positive,1,0,0
f65b5577e6,lmao back queens,positive,1,0,0
fee6cd911d,wave looks interesting ht,positive,1,0,0
229ea68c3c,dont get use twitterr,neutral,0,0,1
2bbdf25fcf,latvian beaurocracy nonresident cant publish braille highway code another blind alley woe anyone speak farsi,neutral,0,0,1
449b7f8634,great time family friends thanks guys,positive,1,0,0
29dac23fcb,cant figure,negative,0,1,0
fbbeb8413a,love,positive,1,0,0
50193e36b1,dont wanna impose,positive,1,0,0
8b3a2058c5,im upset,negative,0,1,0
7d0e6381ab,wheres baby,neutral,0,0,1
dfbaf65801,bad,negative,0,1,0
b3a17bd6e0,mother bad days,negative,0,1,0
5dfdc4cbce,felt left,negative,0,1,0
dc04928dcd,lovely,positive,1,0,0
b9a0286741,hugs u inspiring woman,positive,1,0,0
6e107d7724,missed interview npr ironic listened npr day long car trip watching needle looks good,neutral,0,0,1
96c822ad1e,happy,positive,1,0,0
ae4860dc68,ninja sushi lunch dominicks sour gummy worms,neutral,0,0,1
0b6b09e963,thats cool,positive,1,0,0
1794a6c4c0,pleaase dont start dating would suck disney kids would listen ftsk thanks,neutral,0,0,1
b198bc150d,hey sorry,negative,0,1,0
22a6e0da1b,busy day disappointed todays show repeat,negative,0,1,0
913118289b,thank love,positive,1,0,0
e7a847d14a,im still sick,negative,0,1,0
60e5d83b73,best,positive,1,0,0
d6aa899770,u understand keep telling u make twitter app understand need,neutral,0,0,1
a4d290ba75,win,positive,1,0,0
8d9d42991a,wishing marvelous misadventures flap jack dvd,neutral,0,0,1
8842070ac1,havent laid verse yet,neutral,0,0,1
00415dded0,playing sister,neutral,0,0,1
fcef0b8642,bothered,negative,0,1,0
27ee482d09,sorry busy last night,negative,0,1,0
021f556f61,agwl talking shah rukh khan imposter lol btw thanx follow,neutral,0,0,1
a7c1c4985b,sadd,negative,0,1,0
0caca06493,pearson,neutral,0,0,1
da01dac6c1,mindblowing,positive,1,0,0
8004cc952f,think son might flu cause def cleaned stanky puke mess poor pumkpin,neutral,0,0,1
9af73e9e0c,art party crazy artists bit padestrian skanking,neutral,0,0,1
965439fd9d,hate using public toilets,negative,0,1,0
333ee8dd78,yeah yeah heck anyway sastch year bail lack expenses,neutral,0,0,1
57dcab1a62,remeber blue dolphin wore thinking victoria day gift,neutral,0,0,1
f3b8e59928,funny,positive,1,0,0
4012a68842,coffee didnt turn good tiday excellent,neutral,0,0,1
df32d3c9d6,stunning,positive,1,0,0
5ea2794492,wassup u morning,neutral,0,0,1
3108a6f581,tshwane wants double rates try phone get service endless loop fail,negative,0,1,0
0c75a74d90,good,positive,1,0,0
04cce6f623,haha hey well elevator said,neutral,0,0,1
9c843e9d99,starts tomorrow start study,neutral,0,0,1
8601ec68ae,natalies finished work amazing peanut butter sandwhich ever 3333 miss faceeee,neutral,0,0,1
b108e82c7b,yeah p,neutral,0,0,1
71919f9937,box wont work,negative,0,1,0
15df143844,beautiful,positive,1,0,0
c4f8705aa9,happy,positive,1,0,0
337cc68ed8,oliver one year really wanted jamies cooking books english german,neutral,0,0,1
4cd3252edd,pain,negative,0,1,0
7b7f18512a,elusive,negative,0,1,0
44bef9a45f,jackson already theres none left back cabbage soup,neutral,0,0,1
48cd183d73,russ joe,neutral,0,0,1
c17807c0fe,dont worry,positive,1,0,0
f238bc8516,excellent,positive,1,0,0
efb8b1805f,sorry missed farm today,negative,0,1,0
629b112918,anticipating tough day ahead,negative,0,1,0
217c22cfad,sure save,positive,1,0,0
7e75681229,sorry hear keep faith though might bad think,neutral,0,0,1
9ed3b39ceb,yeah hes also partial jt ti dead gone pinks sobre,neutral,0,0,1
7a946cab16,first steps twitter checking,neutral,0,0,1
f0f1061151,back dinner w family im meeting christine anymore sunny weather tomorrow day want red bull,neutral,0,0,1
8191ab9164,heyya people,neutral,0,0,1
5fad471c2b,haha,positive,1,0,0
1f4846165f,missed carrot cake last night hope fun,neutral,0,0,1
99f9b82224,happ,positive,1,0,0
c0e97b1036,world beauty pretty girls im testing new version,neutral,0,0,1
1b51db3fbd,know man day pulling bed,negative,0,1,0
4e45713e38,cheers,positive,1,0,0
5b2ffb00e1,cant charge hour,neutral,0,0,1
b9a59224d4,e easy,positive,1,0,0
ccf23937ad,mine looks,neutral,0,0,1
e3be7ab0b9,thanks link ive ny missed many nononline bills know badly scores hit,neutral,0,0,1
d8b1ee3103,u lot bad thing,neutral,0,0,1
0d008b06e5,dont get anymore,neutral,0,0,1
fe3537dd61,happy,positive,1,0,0
1bc5ee4931,early morning230 amwhats amplayed w babies outsidewowwas 80sfelt greatgot lonely misses sissy jess,neutral,0,0,1
522f3ee2ae,sucks,negative,0,1,0
7227bce3f8,2 grea,positive,1,0,0
44a47726c8,much fun,positive,1,0,0
f79806e09d,happy,positive,1,0,0
5eebf03264,happy,positive,1,0,0
0432e21a96,going sleep today long day happy mothers day moms,neutral,0,0,1
fc272861ed,metro achan,neutral,0,0,1
53b8f57fe3,smell wafting thru grandparents house papaw smoker going backweve got long wait tho,neutral,0,0,1
1cc3453619,amazing power nap ever,positive,1,0,0
a1394f55e3,nice,positive,1,0,0
760fda684d,fun,positive,1,0,0
b8c83aa99b,hot,negative,0,1,0
62b674737b,limp,negative,0,1,0
45d99f1c41,good morningm,positive,1,0,0
cdeebe5d5e,tired,negative,0,1,0
afb436618c,hhaha kewl dude u dont know reason well thats another story mhmhmhdoes,neutral,0,0,1
0336be9ba1,cant find youtube concert versionshelp,neutral,0,0,1
ccadc7885d,cant wait food,positive,1,0,0
34b385df7c,cool thats good,positive,1,0,0
a4fcc0ca20,kills see online able say hello,neutral,0,0,1
b1600b9554,honored,positive,1,0,0
3ff2046ec1,charley horses legs night,negative,0,1,0
5be32edc7a,happy,positive,1,0,0
98c6feaee3,driving insane,negative,0,1,0
4921fcb7c4,absolutely gutted im going badu tonight guys fun got home need head downtown gd heat,negative,0,1,0
6b48c708e9,wheres enthusiasm meeeee,negative,0,1,0
af53efe8b1,deffinately need clean bookbag time need leave next 5 seconds late school oh well,neutral,0,0,1
189c34484e,hate em get dragged least beautiful day,neutral,0,0,1
093280e439,dont worry thoughhe fine,positive,1,0,0
cc26013188,thanks,positive,1,0,0
deb09ba1ff,good,positive,1,0,0
f07a24898f,terrible idea,negative,0,1,0
5b3f3b0809,fair,negative,0,1,0
d9639a0a97,love,positive,1,0,0
12ed0a4896,bored,negative,0,1,0
f79aa3d4cb,finally gotten online logging 200km last two days errands family driver,neutral,0,0,1
b355ecc126,miss,negative,0,1,0
a94ad06058,emilyyoung okey,neutral,0,0,1
4728bee54a,shame,negative,0,1,0
803257217,dont like funerals,negative,0,1,0
8eb5d4a160,sunshine sunshine,neutral,0,0,1
72f03c778c,says 2 12 hours go uwian na phplurkcom,neutral,0,0,1
02923558cc,headaches,negative,0,1,0
bb51d30a08,finally worklong night hangin,neutral,0,0,1
e872cd9317,good luck,positive,1,0,0
fbee1a01c5,got home interesting night,positive,1,0,0
2e68263651,john bought four boxes,neutral,0,0,1
d0ab2d2ac4,im excitednervous,positive,1,0,0
327a15d669,head hurt,negative,0,1,0
edb66c6453,amazing,positive,1,0,0
2d2aa389b2,whoah slow youre filling screen maybe effective spread tweets,neutral,0,0,1
ee1bab493a,scary,negative,0,1,0
95a462e055,sick,negative,0,1,0
c28e5146f1,aw thas good im glad happy jus chillin,positive,1,0,0
50ea3c07b4,didnt get msg bought princess,negative,0,1,0
ea0856046c,got back karaoke bar metreon watching millionaire matchmaker,neutral,0,0,1
e0d7d7f739,heyy ok know sucks dorm assure ok,neutral,0,0,1
eb3e5cb43d,ah bad times,negative,0,1,0
722f87d325,yessir,neutral,0,0,1
644feb4fd4,jane really sad probably wont get perfect tonights quiz without missing article,negative,0,1,0
a380bdcd2d,thnx,positive,1,0,0
9f19792407,immboredddd,negative,0,1,0
e38943d3e1,smart,positive,1,0,0
afe95e44cb,make school musical week aaah,neutral,0,0,1
1904c634f0,beautiful,positive,1,0,0
f70185f2a9,please moms,positive,1,0,0
981fab8e92,class chem sc building see 5 yeah,neutral,0,0,1
fa0983d231,e lovely,positive,1,0,0
05413da080,cried,negative,0,1,0
16156ad08f,wanted beta test saw thread results announced,neutral,0,0,1
a9d47250a3,enjoy,positive,1,0,0
98712d81a5,good,positive,1,0,0
3f5433f8a0,excited,positive,1,0,0
e8c88e5ec5,im buffalo worshipper maybe time pay visit preferred buffschack town,neutral,0,0,1
883887be88,pretty sure im ready,negative,0,1,0
ed8bb17f21,talent,positive,1,0,0
8710255207,indeed,neutral,0,0,1
511521855b,freakin migraine,negative,0,1,0
1c5231d04b,gusying dinner bourbon branch zeitgeist surprise party taylor shh,neutral,0,0,1
0e339f7a8b,always traffic heading back long island fridays,neutral,0,0,1
c63298701b,hello thereeeeeee,neutral,0,0,1
b6e25f3b52,im jealousi need 2 escape 2 lol,neutral,0,0,1
54d11506cc,think got worried,negative,0,1,0
e4749c797a,think ill home want next week work booked forseeable,positive,1,0,0
a553a01d68,ok time study bus law ethics gotta test today,neutral,0,0,1
4317aabcd5,envy productivity,negative,0,1,0
09a68b835c,bit sunshine perks us especially mountain towels wash get dry,neutral,0,0,1
575735ea79,theres spider room save,negative,0,1,0
1c6c2383c1,wanna read something recommend,neutral,0,0,1
b46e1768ce,got dress friends wedding little tight places gotta work,neutral,0,0,1
8047178f92,dont know,negative,0,1,0
34aa8458a2,ton fun,positive,1,0,0
b65aae7c39,sorry im ignoring slow,negative,0,1,0
ec17683ec1,cook wanna measure daddysize,neutral,0,0,1
f8192b3b64,got welchs grape please,neutral,0,0,1
a985970c29,going send photo dm cant following,neutral,0,0,1
0a3a00c98d,sick,negative,0,1,0
79146cee98,studying math brought brain explode,neutral,0,0,1
20e6d83878,hopes great race,positive,1,0,0
9655954dee,fighting,neutral,0,0,1
